This hotel is just ok not at all a 4 star hotel furniture is old and needs replaced and could be alot cleaner. A 3 star hotel at best.	facility,environment
Close to restaraunts and only 5 mi Utes to the beach. Pool was very clean . Will return next year.	environment,location
My wife and I came in for a wedding and the hotel staff made sure everything went great. Very nice people who were more than willing to help out.	service
Did I stay at the same hotel as other reviewers This is not NOT an above average accommodation. I liked the room layout and comfortable bed with good linens and pillows. The buffet breakfast was extensive including fruit, eggs and sausage (as well as the ubiquitous waffle maker) and low-sugar syrup. What was strange was how closely the breakfast bar attendant watched my every move. I think she was trying to be responsive, but she asked me what I was looking for every time I glanced at the selections. The cons for me were the age of the furniture and fixtures and the cleanliness. I have never cited cleanliness in a review-I can let a lot of things pass. But I cannot accept obvious, fresh stains on both the bath vanity and kitchenette counter, especially when they wipe away easily with water, suggesting that not even a rag was dragged across them. The hotel staff was very nice, but always a turn-off for me when they walk in from their cigarette break at the front of the hotel as you walk in behind them. Surprisingly this hotel and the Wingate were nearly equally ranked (and priced) on this site. They are not similar in quality. I checked out the Wingate while in town. It has a much nicer lobby and breakfast room, where a hot breakfast is provided, not a continental as described. The room I was shown had newer furniture, granite kitchenette counter and tile tub/shower surround. Closer to town, it has a few stores within walking distance.	service,facility,environment,food,location
I told the lady at the desk that I dont have any complaints with the hotel. We will stay there again.	service
This was an overnight trip to the beach. The location was ok, the road construction mentioned before is still ongoing but a quick u-ie didnt make getting in too terrible. All the members of staff were very friendly. I floated around the pool in the evening, maybe past closing time... perhaps we were quiet enough they didnt kick us out. In the morning I had my heart set on a muffin for breakfast, other than the banana nut and bran that were out, and they searched to no avail. The coffee shop down the road was great (snicker doodle muffin and iced chai, mmmmm)! Location made it easy to get around between Oak Island and Wilmington. Only negative was that the bed was hard. I couldnt seem to get comfortable at all.	facility,food,location
convenient location, good staff, nice room, quiet, adequate breakfast.	service,environment,food,location
Clean, comfortable room. Staff was friendly and helpful. Starting breakfast earlier (6am instead of 6:30 or 7am) would be nice for the early riser. Construction on the road in front taking place, getting into and out of the hotel parking lot mad edifficult at times.	service,environment,food
Ecellent and fiendly staff.all very positive including full breakfast.	service,food
This is a nice hotel. The road construction makes it fairly dangerous to get in to but once in the parking lot, it is it OK. While we were very impressed with everyone and everything during our first two days we were absolutely disgusted on Sunday. We left our room early Sunday and returned that evening to find our room had been left open ALL DAY - with dirty towels stacked in front of our door to keep it open and the bed left unmade - and ALL of our personal items (computers, phones, etc.) left out for anyone and everyone to peruse. And after being made aware we were still charged full price for our room with nothing more than a oh - sorry about that. It is a shamed that the week end crew with obviously NO management at all - could ruin the reputation of the regular staff who seemed to take some pride in the property.	service,environment
We had a great time. First time traveling with our dog. They made all of us feel welcone. Great breakfast buffet and lots of little touch that just added to the experience. The staff were very friendly and accmodating. We would recommend this hotel to everyone. We will be back :)	service,food
My daughter was in the Oak Island Triathalon. I choose to stay at Comfort Suites because of its reputation and closeness to Oak Island. I was very pleased with the hotel. Very clean and great staff.	facility,environment
We stayed after the very busy Memorial Day Week end. The key card machine had broke due to the large number of patrons over the week end. The staff were very friendly and walked us to our rooms to open the door and were staffed for coming and going due to this unusual situation.	service,facility
I stayed 3 nights at Comfort Suites. The staff is very helpful, knowledgeable and friendly. The room was large and very comfortable. There is a lovely swimming pool outside. The location, half way between Southport and Oak Island, is very convenient and there are plenty of sights, beaches, and things to do in the close surroundings. The neighborhood is safe and there is plenty of parking space. I enjoyed the nice breakfast. If you stay on a busy week-end, the breakfast room gets packed and there is unfortunately not enough space for everyone to be sitting. This is the only downside to this wonderful and very affordable hotel in a great location.	service,facility,environment,food,location
We were attending a wedding at Bald Head Island, and being from out of town, we needed to get a hotel. It was only for one night, and we didnt want to spend a lot of money, as we were only going to be in the room to sleep. We were very impressed with this hotel. It wasnt expensive, but it was very , very nice. Spotlessly clean...staff very helpful and friendly.	service,environment
The hotel staff was friendly and the check-in / check-out process was simple. The room stayed clean and the bed was comfortable. The TV seemed to have the wrong picture format set on the hotel side of the broadcast to the room. When attempting to watch the Olympics, the left and right edges of the broadcast were cut-off and not visible. The parking lot is a touch too small for the amount of rooms available, at times it may be difficult to find a parking spot if returning to the hotel late at night. The location of the hotel being on the corner of NC-211 and NC-133 creates some difficulty getting in and out of the parking lot. My wife and I were able to drive into Southport for shopping and restaurants also visit Oak Island a little further south for the beaches.	service,facility,environment,food,location
Our stay was a pleasant, overnight stay. The room was clean and comfortable. The staff was super friendly and helpful. The complimentary breakfast was tasty. Aside from the hotel having a tiny, swimming pool, I have nothing but praise. I am a picky person especially when it comes to cleanliness. I would not hesitate to return and plan to do so in the future. Go. Stay. Enjoy. Its a great value for the price.	service,facility,environment,food
Only complaint is the view. We stayed in room 329 and the view was depressing!	environment
Gave me a room that wasnt ready. I was exhausted from driving. Front desk was very apologetic and fixed the situation immediately. Staff quite nice. Room clean and comfortable.	service,environment
The staff at this hotel, all of them were wonderful, kind,friendly and courteous.	service
We love it..its our go-to Island hotel. Great folks and great location and the breakfast is always good too!	food,location
This was a great place to stay, only thing is that they do not serve breakfast till 6:30 am which i thought was strange because like me i like to get back on the road early so i missed it.	food
The staff were the nicest that Ive ever had at a hotel.	service
Hotel was very accommodating, staff very cordial and understanding as I had to change plans mid stream Convenient to all attractions and beach.	service,facility
A place near south port. Clean and friendly. King suite Room was spacious and clean. Hotel is a little dated though.	environment,location
Difficult to get in or out due to construction. Not enough tables for breakfast otherwise nice comfortable hotel good service.	service,food
Our room was clean and comfortable except the throw size pillows on the bed. We did have an issue with the toilet overflowing the first day we arrived. The cleaning lady came by and cleaned it up and gave us a plunger. It continued to stop up/drain slow for the remainder of our two day stay. We did report it to the front desk, but whether anyone actually checked it out, I cant say. Other than being a nuisance, it wasnt a big issue. As for the location, we expected there to be more in South Port and were disappointed with the town overall. Next time we will stay at Carolina Beach or in Wilmington, which both have more things to do.	service,facility,environment
Expedia really screwed up our reservations and the staff went way out of their way to fix things. If it were not for the staff we would have been sleeping on the street and paying to do so. I will be very reluctant to ever book through Expedia again.	service
This trip was for a pleasant day at Oak Island It turn into a complete waste of time due to extreme traffic and construction in the area. The line was literally 10 mile back ups. Local traffic a mess Waiting in traffic to go to dinner for nearly 1-2 hrs. Hotel was a complete mess They had no key reader for your hotel room so every time you wanted to get back in you would have to get someone at front desk to let you in. What awful stay and a waste of my money!!! Would not recommend ! By the way they hide dirt well. Nasty.	facility,environment
Didnt like the bathroom overhead light and fan being controlled by same switch. It disturbs the sleeping person when one goes to the bathroom.	facility
Really enjoyed our stay. The beds are very comfy and the staff very friendly. The lady that cooked breakfast named Vicki did an awesome job on breakfast and was helpful to us with questions we had about the island.	service,facility,food
A web sight highly rated this hotel. For this reason and with a good rate, I booked the hotel.As is our practice, we bring wipes to clean the phone, door knobs, TV remote and bathroom etc. We found all of the above dirty. The bath grab handle was all mold. We covered the handle when the tub was used. I did not complain to the hotel because the were begining a remodel of the public bath which led me to believe their answer would be remodeling.	facility,environment
I will definitely be staying here again. The middle aged woman at the front desk (I cant remember her name) was very polite and very helpful. She gave me a neat little map of the whole area and told me and my wife where good places to eat and visit. Our room was clean and setup really nice. The breakfast was good. I will be coming back here next time I visit this side of the beach.	service,food,location
Room was clean, attractive and well priced. Staff was friendly. My only critique is that the dining room is a little small for the size of the hotel and there is some road work that made entering the parking lot a little confusing (obviously the latter is not the hotels fault.).	service,environment
Spent 2 nights in Southport. Furniture in room appeared older and worn in appearance.however they seem to be renovating. Very nice breakfast.TV service was poor.Most channels not working,luckily we were not in the room except at night the one negative about this stay was the traffic construction in front of the hotel which was a extreme hardship to entering and exiting.	facility,food
Could use an update on a few things... Noticed mold in shower and such but overall good experience!	facility
This is a good hotel with quick access to oak island or down town Southport. The room was bigger than we anticipated. Which was nice. Front desk staff was friendly. Only negative was the road construction going on overnight. It was loud at times. Wish we slept on the other side of the hotel. But thats temporary. When finished we will stay there again.	service,location
The staff was very friendly and efficient. An added touch was the fresh popcorn made each afternoon. It was a welcome surprise. Another feature that adds to my stay is the inclusion of breakfast and a fresh cup of coffee. My only complaint is that sound was easily heard between rooms. It seems many hotels have this problem. Other than that I have a very pleasant stay.	service,food
It was in the middle of all the town we were able to drive to.	location
On the way into Southport and convenient to going into town and the restaurants.	location
Worst hotel experience ever. The hotels card reader was broken so no key was given out. They simply wrote down your room number and you had to ask someone to let you in your room every time. So anyone could have gotten in my room at any time. Plus the staff expressed how annoyed they were by having to do this. I felt as if I could never leave my room. Was not offered a discount or an apology. Will never go back.	service,facility
Large room, very nice overall.	environment
I enjoyed the hotel accommodations. The staff was polite but not very helpful. I discovered stuff on my own. The room was clean,comfortable quiet.	service,environment
Everything was great from check-in to checkout except that we had to go to another floor for ice and I had to track down housekeeping staff to change sheets and bring more clean towels. We were out for several hours and expected this done when we got back to our room.	service,facility
Nice room with ample space and a comfortable bed. Breakfast was scrambled eggs and bicuits and gravy. waffles and assorted juces and fruits.	facility,food
The bed on the floor above us was super noisy. I asked the Front Desk to change our room and they were able to do so. Breakfast wasnt very tasty.	service,facility,food
We werent in the room much but the bed was comfortable, had all the basic amenities besides hot breakfast, pool (we didnt get to use), etc. it was clean. We werent really near much but beaches, other cities werent too far away. Enjoyed our stay there.	facility,environment,food
great place to stay breakfast was awesome.	food
The room was nice clean. We thought we were going to have problems with dogs barking in other rooms but they settled down. There were children running around above us it was late! They settled down too! The breakfast was good. Overall not too bad. I have a suggestion though it would be good to put the folk with pets on one floor in the event someone coming in is allergic to pet hair.	environment,food
Room could use upgrades. It is not walking distance to beach. better to pay the extra to stay closer to beach and restaurants.	location
The hotel was great for our stay. It was a couples trip for beach week. The only things I didnt like was the cleanliness of the bathroom. And as a women thats a big part of staying in the hotel.	environment
Not a bad stay , hotel could use a remodel. .nice to have a 24 hr restaurant on premises. .pool was nice as well. .Id book again.	facility,food
Musty smelling bathroom. Continental breakfast was a joke. Bananas were edible.	facility,food
Went to Virginia Beach to pick up our son from deployment. Checked into our hotel on Friday evening. Went to our room, which looked nice at first. Looked under the mattress only to find a bedbug. Manager tried to say it was a cockroach. They did offer to upgrade our room but I just wanted a refund. I only got refunded one night and lost my money for the second night. Definitely would not recommend staying there.	service,environment
overpriced/older/bed ok/fridge grimy iced/brkf ended too early for a Sat am.	facility,food
We atayed at the hotel from 7/3-7/6. The room was old, smelly, bathtub was broken, toilet seat was burned and the water presure was incosistent. Carpet was old and dirty. Room service came one time and just made our beds with all that was in our bed such as cheerios and babys toys. They did not change our towels or clean the bathroom. Water in the pool was cold. Lot of noise around the pool did not make our stay relaxing. They charged 220 per night. It is such a shame to rip off hard working American people just bc they wanted to celebrate their most important holiday July 4th. This room is not worth 30. Would not recomend this hotel to anyone.	facility
Refrigerators was rusted.	facility
Got a headache every time I went to the room. I think mold is in the walls. There were bugs in our beds. I didnt stay the second night that we had paid for.	environment
This was a true nightmare. The add stated it was oceanfront, it wasnt! the front door would not lock. It had gray duct on the lock section, which was painted it over. It appeared to be a place for squatters. It was not safe. The furniture was old, outdated and it smelled. And we couldnt get a refund!	service,facility
The Hotel staff were very friendly and accommodating. The rooms were fine. There was a mini fridge, microwave, hair dryer, and ironing board/iron. However the showers were awful. The water would get scalding hot and then ice cold. At first we thought it was because everyone was returning from the beach but it continued. The Hotel is in a great location-5 block walk to beach, boardwalk, restaurants, shops and entertainment. The pool was nice with not many people there. All in all experience was fine-I would probably return because the price was good and the only bad thing was the showers.	service,facility,location
The door to our room was broke and didnt even shut and latch. We just pushed it open all the time. The guest service was disorganized at desk and not very friendly. The hotel needs a lot more maintenance.	service,facility
There is ample parking which is great because we would walk or ride our bikes to the beach everyday. We didnt move our car once. The bed was pretty comfortable and clean. The TV was nice and having a fridge and microwave was convenient. There were so many mirrors so there was no issue when getting ready. There was tons of counter space for toiletries inside and outside the bathroom. The bathroom needed and update and good cleaning, but nothing we couldnt handle. We actually booked another room to stay a night longer than expected and we were able to stay in the same room. It was a very easy process.	facility,environment
It suited us as needed a Simple accommodations with basic amenities. In process of renovation. Location was not ideal with no food or coffee had to drive to get one.	facility,location
The front desk personnel were great. I will return. Since I work in the travel business, I would recommend.	service
The hotel charged additional fee for persons over 12 years old. The hotel did not provide facial tissues. The previous hotel guest left his watch in the room. He phoned back to ask us to look for the watch. When we found the watch, I informed the hotel staff and asked that they return the watch to the patron.	facility
WiFi did not work well the entire stay.	facility
I hate reading reviews online because the negative ones are usually from people who usually dont travel a lot and are used to 5 star hotels. This hotel is great for location to the convention center and the beach. My husband and I stayed one night for a dance competition at the convention center. Service was decent, room was clean, and we felt safe in the neighborhood. Its literally 60 seconds from the convention center, so the location was perfect. Would definitely stay here again.	environment,location
It was horrible the housekeeper was kept knocking on door after we asked her to clean the room after we left see goes to get manager he harassed us and threatened us cops were called it just was a mess rooms were smelly and hot i would not recommend this hotel to a dog.	environment
They had bed bugs badly.	environment
Me and my boyfriend stayed at this hotel for two nights. I was hesitant at first from reading previous reviews.. but we had a delightful stay! We had a king size bed which was very comfortable. No issues checking in since we are 19. The room was clean, we got sick during our stay and threw up all over the bed and floor and room service had no problems cleaning everything up. Good distance from the beach.. not that close but a few blocks down. I would definitely stay here again.	facility,environment,location
The front staff was very professional and courteous. The cleanliness of the room could have been better, but overall not bad. The neighborhood during The day is great for walking. At night I would not go walking without my husband.	service,location
I didnt mind it being out of date but the it not being clean and the insects was more than I could tolerate. The condition of one the beds was so bad it couldnt be slept in. Even before going to bed I canceled the rest of the reservation and couldnt wait to get out in the morning.	facility,environment
It was not comfortable at all. Room smelled like smoke.	environment
Not a quick walk to the beach, but clean and spacious room. Hotel very strict on their no cancellation policy if you choose that option. They did offer to look for something we left in the room and called us back with a response.	environment,location
All the staff was very friendly and the room was nicely cleaned every day with fresh towels, etc. The staff found my wifes gold earring while cleaning and placed it clearly on a table that we found on our return. Also, great, clean pool.	service,facility,environment
Last min booking, it was hard to get the water hot. And when you did shower the rug in the room would get wet.	facility
The room was clean, thats the best I can say about it. The hotel is older and pretty shabby, absolutely plain, no decoration, no prettying up anywhere. Just very basic, very plain, not especially nice but not horrible. Overpriced, considering the bare-ness of the whole place.	environment
Good hotel for the price. Convenient location. Short walk to the beach and boardwalk. Friendly, accommodating and helpful staff.	service,location
We enjoyed the stay here. The room was clean, comfortable, and though the area is right off of a main thoroughfare, it was amazingly quiet. Management was great! I appreciate greatly the favor that was done by giving a second chance to a disturbance in one of our rooms. It just goes to prove that meeting anger with respect means a lot. I also appreciate management accepting the apologies that were given for the disturbance.	service,environment
Convenient location for day-trips in Monterey-Ft. Ord area. Larger than average rooms, and in decent condition, but all the carpets reeked of cleaner, in the hallways, the stairway, and the room. The staff was very friendly (a big plus!), but there were a few small maintenance issues. This was entirely acceptable (except the smell) for our mountain-bike racing overnight,but would probably have disappointed us when the kids were little and we came to Monterey for the Aquarium. 	facility,environment,location,service
Had to switch rooms because sink was plugged。	facility
This was a pleasant surprise. Though we have been to Monterey many times, we had never visited Marina. It was a convenient and affordable place to stay for the Big Sur Marathon. 	location
The hotel was going through some remodeling by the stacks of sofa beds outside. Breakfast was good, waffles, hard boiled eggs, yogurt fruit, pastries. The bed was comfy and the room was very spacious. Short walk to stores and food. Short drive to beach 5 minutes tops. 	facility,environment,location,food
We were in the area for a wedding. Nice location. Good pricing. Friendly staff. 	location,service
Spacious in the room. Kids loved they could make and eat waffles. 	environment,food
Overall the hotel was fine. However the bed was hard as a rock. It was beyond firm, downright uncomfortable. 	facility,environment
Very nice stay - room was quiet, clean and comfortable. Staff was friendly and helpful. Very much appreciated that there were no chemical deodorizers/perfumes in the laundry soap used on linens or elsewhere in the room (which is often a problem that gives me headaches). Overall a very comfortable stay. 	facility,environment,service
Quiet, clean, we really liked it! 	environment
Double King fit our family great. Room smelled a little funny like burnt rubber, breakfast left something to be desired, but they had waffles and that was a plus! But overall for the value we are super pleased. 	environment,food
We spent 4 days at hotel, very comfortable, convenient to areas we planned to visit. 	location
serves a great continental breakfast and offers free wi-fi. 	facility,food
Overall experience was wonderful, friendly staff, basic free breakfast (not complaining), in San Bruno, Ca, however, the pillows are so uncomfortable other than that I would recommend it, free parking! 	facility,service,food
My husband and I booked a one-night stay here because our daughter was having a baby, but we had to stay a second night. Fortunately the hotel had a room for the second night, just not the same room. The first night our room faced the street, so there was traffic noise with the window open. The next night we faced the parking lot. The bed in the first room was like sleeping on a rock. We like a firm mattress, but this was ridiculous. The second night, the bed was much better, firm without being rock-hard. That room was huge with two king beds and a sofa bed. It could have very comfortably slept 6 people without feeling crowded. Both rooms had a microwave, refrigerator, and coffee maker. The bathrooms were also large, and the second room had a spa tub. During the stay I interacted with four different employees--all very pleasant. Breakfast was good, the usual cereals, yogurt, fruit, waffles, muffins, juice, coffee. The first day they had hard-boiled eggs, but the second day they were out. I missed the protein. There were several restaurants nearby, but we didnt go to any of them so I dont have a recommendation. The parking lot is fairly small, so if you have a large vehicle I would suggest parking in a place where youll be able to get out easily. Our only complaint was the very poor internet service. The desk clerk gave us an Ethernet cord, but that didnt help. We were here midweek, and the price was reasonable. We would definitely stay here again. 	facility,environment,service,food
I was expecting two queen beds, but to my surprise and delight we had two king sized beds. Not much else to say, we knew going in there was no pool, but the beds were great, what we needed. 	facility
The Manager was very friendly and accommodating. Felt safe. Breakfast was convenient too. Had begin my day very early. 	environment,service,food
Very friendly staff, had a hardl time understanding them with the language barrier. 	service
We ordered a room with two queen beds and got a room with two king size beds, but set for people with limited accessibility. thus, the beds were great, but the room and specifically the bathroom was organised in a wired way, including a shower hose that lines over you when you take the sower. But overall our experience was positive. 	facility,environment
Cars parked on the street caused some dangerous situations while leaving parking lot. Currently being remodeled so was unable to use gym. 	facility,environment
I recently stayed here for work l. I typically stay at a cheaper motel because of the cost but decided it get myself a nice room for once. The main thing that attracted me to this place is the fact that it said it had a spa tub. Well to my disappointment the thing didnt work. It also says that the room has premiun cable and that was also a disappointment its basic cable and no HD...heck even motel 6 has HDTV. All around its a decent room but definitely not for the price ive stayed at bettermotels here in the area for less money. 	facility
Stay 2 night with my family during our getaway to Monterey. Great location: local restaurants and supermarkets are only 5-15 mins away. Room is clean and friendly staff. 	environment,location,service
Adequate hotel in a smaller town. The only problem we found was lack of dining options. 	food
Room looked like it was never cleaned before we arrived , hair brush was left behind it from previous stayers and was full of hair grossed me out , hair and dirt in bathroom corners beds were very hard husband and I did not sleep well we both woke up with achy backs and stiff necks I will never return to this hotel ! 	facility,environment
Hotel accommodations and staff were wonderful! 	service
Night customer service okay. Spacious room...we stayed in the family room with 6 total. 2 kings and sofa pull out. Adequate breakfast. Better than most low priced hotels. Would stay again. 	environment,service,food
Comfortable beds, quiet at night, breakfast free,great shower, overall will definitely be returning when we visit the area! 	facility,environment,food
Great for visiting area, shopping center, gas, etc all right across the street. Very nice room, especially for the price. 	location
We stayed two night to enjoy Monterey it was a short distance to the activities we wanted to enjoy...and because we had the kids...four...it was great to have the breakfast it saves a lot of time and money...and it was good many things to choose and hot waffles. 	location,food
Family of 5 traveling to Monterey but hotels were way too expensive and when you enter 5 guests they want you to get 2 rooms. This hotel had 2 king beds that we could easily sleep comfortably in. Room was comfortable, also had a desk with office chair and a table with 2 chairs to snack at. Parking was fine and free. They have a free breakfast they was great,bagels, bread, English, muffins, Danish, waffles, juice, coffee, cereal, and fruit. For a family of 5 breakfast is at least 45-50 at a restaurant. Only slightly negative is caulking at the bathtub floor was not clean looking. But no reason to touch it anyways. Would definitely return here. 	facility,environment,food
A good hotel for the value. They can improve the cleaning and the service is just ok. The rooms are comfy. 	environment,service
We had a all the kids with us and it was a large suite with new carpet and fresh paint. Comfortable beds and rooms. Bathrooms needed to be updated but it was still nice. 	facility
The service provided by the staff and management at this hotel is horrible. We were there on February 20th with a late night check in and the manager on duty was short, rude and showed no interest in providing any level of service at all. 	service
Really friendly helpful service at night ! Early morning help was not friendly ! When we checked out the front desk was very friendly. 	service
The room was very big which was really nice and I really like the fact that there wasnt a lot of outside noise that interrupted our sleep. That is a plus! Breakfast was good. We were able to check in early! I would stay here again. 	environment,food
The hotel is in newer condition. Everything was clean. Staff were great. Price was reasonable. 	environment,service
Friendly helpful staff. Good basic breakfast. 	service,food
The gentleman at the counter was super friendly and welcoming. The room was so spacious and comfortable. It was just me and my three children and they loved it! My four year old got sick while there but thankfully there was a Walgreens down the street so I was able to get him medicine late at night. Too much vacation was catching up to him! I would definitely recommend this hotel to anyone. 	environment,location,service
This is a good hotel for people who just want to spend a couple days. Its clean/safe its located close to beaches like Monterey Carmel. Lots of stores w/in walking/driving distance including fast foods restaurant. Nothing fancy about this hotel but our room is quite spacious for a 2 King Beds (all rooms non-smoking). It has a fridge microwave + coffee maker + a safe. The continental breakfast is pretty simple: bagels, make your own waffles, orange juices, apple juices, yogurt, cold boiled eggs etc. No hot scramble eggs/sausages/bacon. 	facility,environment,location,food
I had a nice stay. Clean, comfortable, and helpful staff. I will stay there again. 	environment,service,
I slept well and I appreciated the breakfast. 	food
Wonderful! Child attending CSUMB for the next 4 years and Ive found my spot when I come to visit. Located near campus, restaurants, shopping easy access to the main road back to the 101. Comfortable beds and most of all the rooms are spacious. 	facility,environment,location
Clean comfortable room, friendly staff, easy access to Monterey (with a car). 	,environment,location,service
The hotel facility is old and there is a bad smell in the room. 	facility,environment
Serves a great continental breakfast and offers free Wi-Fi. 	facility,food
OK for one night . But hotel staff is not friendly in the morning to guests. 	service
The room was big, which was nice. The carpets were not vacuumed properly, the bathtub was dirty I had to clean it myself before getting in it, there was something smeared on a wall(looked like male bodily fluids), it looked like someone threw up on the bedskirt and the blankets all had holes in them. Its safe to say that I am very surprised this hotel received such great ratings. It was dirty...I wanted to scrub the lobby floors myself! The two male employees we dealt with at the front desk were pleasant and friendly. But, I wont be staying here again. 	facility,environment,service
I spent MLK weekend at the hotel and it was wonderful. The room was huge for the price. Ive spent more at smaller places. We had a deluxe King and it was bigger than a studio. Very nice and clean. Wish the tv would have been a bit bigger considering how big the space was. It was a bit hard to see from the couch. There was some remodeling upgrades being done so my only complaints were the strong stench of paint paint thinner in the halls, However, a slight oversight considering its for repairs. Also the ice machine on our floor was out of service so we had to go all the way to the lobby every time. Both the day and evening clerk were very nice. We had food delivered to the room because it was storming but there were tons of places to chose from. Less than 10 minutes from the beach. Wish there were places near home as nice because I stay in hotels often between work and travel. I would absolutely stay there again. I slept almost a whole day it was so peaceful. I have family in Monterey who stay about 5 minutes from the hotel so this place will definitely be my go to when Im in town. 	facility,environment,location
Budget-conscious travelers enjoy a free, daily continental breakfast and newspaper at this worldwide chain famous for comfort. In ShortSince 1981, leisure and business travelers have enjoyed gracious service and comfortable accommodations at budget-friendly prices. Standing behind its 100 percent guest satisfaction guarantee, the property offers customers a full refund if any problem cannot be resolved. Rooms include a 25-inch TV with premium channels, in-room coffee and comfortable work space. Guests looking for an exercise fix can get their adrenaline pumping in the pool or exercise room (select locations feature both). 	facility,environment,service,food
nice clean good internet friendly staff. 	facility,environment,service
This place sucks. It is bug infected. I would never recommend this place to anybody. I would never go there again. Also the front desk lady had a nasty attitude. 	environment,service
well i couldnt afford a hotel for the night so i got a room at deluxe. i knew i made a bad mistake when i went to the front desk. i couldnt understand what the clerk was saying. my room wasnt that clean, it smelled like mold. i think the only people that stay here are homeless. 	environment,service
its not that i rated this motel with one star, its that i had to so i can review. my tv in the room had a speaker missing. the bed mattress had stains on it, looked like blood. the room stunk like mildew. i didnt stay just one night, that was enough! 	facility,environment
what a dump! my towels werent clean. hardley had any hot water for the shower. no knobs on the a. c. unit. no remote for t. v.. the room itself looked like a scene from a horror movie. good thing it was one night stay. 	facility,environment
this place really sucks...it is roach and bedbug infected.. it is nasty to even stay in the room also the guy who works the desk does not even speak English and is very rude and disrespectful.. the place looks like it is shut down... I would not go there unless u want to sleep with bed bug and have roaches crawl on. 	environment,service
after staying at the Deluxe Inn in Merrillville Indiana for 3 weeks due to business. On Sept 05, 2008 the ceiling started to leak in 2 places by midnight I had atleast 5 leaks, no accomadations were made to fix or move me to another room. Manager came in at 6am when i asked what would be done manager got upset, states office not open until 7am and asked that I come back later. I would not suggest anyone stay in this horrible motel. 	facility,service
Hotel was a good value. Just painted on the outside. Bed was comfortable room was clean. 	facility,environment
I had trouble requesting a non-smoking room on the website. When I arrived at the hotel and said I would prefer a non-smoking room, I was told that they didnt have to accomidate me because I booked my room through Hotels.com. 	service
I have been visiting Pittsburgh for some years and we have always used this Super 8. I like the owner operators. The hotel is sometimes noisy when guests are inconsiderate late at night. But this is still a great deal for budget travelers. 	environment,service
For the 70 plus a night it costs, this hotel is no bargain. Crummy, bare-bones continental breakfast no public computer, and horrible internet connectivity in the rooms not cleaned behind the night stand or dresser in a while, it seems no coffee packets left 2 days in a row in the room cheap, tiny soap, scratchy cheap towels- low budget all the way- except for the cost. 	facility,food
The beds were very comfortable, the place was quiet, the breakfast was fine, and the front desk staff was pleasant. Bathroom mirror was a little spotted, and the paint job in there was pretty sloppy, but this was a fine choice for an inexpensive motel. Id stay here again. 	facility,environment,service,food
The motel was further out of town than I expected and the surrounding area had quite the rural feel. The lobby and corridors matched that underwhelming feeling too. However fortunately the room itself was very nice and very clean. This motel allows smoking and the hallways had a noticeable tobacco odor, fortunately the smell did not invade my room and I could not smell it inside my room. GPS/MAP CAUTION - GPS/Google Maps sometimes has difficulty locating since the address is Golden Mile Highway but access is actually off of Old Frankstown Road. I suggest looking at a map/satellite view carefully before driving there just to see the actual location. 	environment,location
carpet filthy would not give me a receipt a/c not working properly/ room hot refrigerator door would not close/ freezer section iced over would only recommend to someone on a tight tight budget. 	facility
excellence in all aspects, room, staff, food, comfort: it is home when in Kathmandu. 	service,food
The food was fantastic as was the service. 	service,food
I wish Rox Restaurant was open for more hours because of how fantastic the food is. Very helpful staff members, excellent quality and facilities. Baldev in particular was extremely helpful and attentive. 	facility,service,food
taste of fruits was very bad, but apparantly the suppliers couldnt get any sweet fruits ... excellent location, close to airport and stupa, in a park, casino next door, staff was extraordinarily helpful after my complaints. 	location,service,food
Nothing not to like there.. everythings was so perfect! Giant great property with amazing peaceful infrastructure. 	facility
A lot of noise from the other bathrooms all around. Very disappointing when you can hear all the details people do in there. The bedroom was fabulous with a very large comfortable bed, the bathroom instilled a real sense of calm in me with a luxurious sized bath and a large walk-in shower. The breakfast room was immensely superb with high ceilingwith a vast selection of foods. The swimming pool is a good size and I love it being outdoors. The 24hr gym is well equipped and I had a great massage in the spa. 	facility,environment,food
We are very impressed with the cleanliness and the hospitality . I would highly recommend that you can have a wonderful experience . everything was in walking distance of the motel the owners are American and theyre with out a doubt born and raised in NH. 	environment,location,service
We were pleased with our stay at the Mainsail. The room was nice and the location was very convenient to the beach. Kara was very friendly and it was clear that their focus is to maintain and improve the motel. In contrast, many motels in beach areas, especially Hampton Beach, become run-down and poorly maintained. Each room has a designated. 	location,service
Its nice to feel right at home while vacationing! This property is clean, comfortable and well maintained. The owners are often seen chatting with guests-they are so friendly and really care about their property and their guests. The location is perfect! Ill never stay anywhere else in Hampton Beach! 	environment,location,service
We just spent a weekend at the Main Sail in Hampton and it fulfilled the expectations set by other reviews here. The hotel has had many substantial upgrades and is very comfortable. The overall feel is still very much the classic 1960s/1970s motel, but it is fresh, airy, and very clean. The owners are friendly and attentive to the guests. 	environment,service
We stayed in Hampton NH for the celebration of my daughters wedding. The staff at the Mainsail was very accommodating to us. From the ease of booking our room to the kind friendly check in we felt welcome and at home. The rooms are very clean and have everything you need for a comfortable stay. 	environment,service
I am actually here right now. The rooms are a bit dated but everything here is great. I travel quite a bit for work, so Im no stranger to hotels. I am also familiar with many hotels in Hampton, and I must say, this is the best Ive stayed at. I am super sensitive to noise and other nuances that. 	environment
